,Date,Conference,Conference_Total_Votes,Total_Daily_Votes,Conference_Share,Team_Count,Conference_Share_Per_Team
27698,2024-07-06,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27699,2024-07-06,American Athletic,0,19379,0.0,14,0.0
27700,2024-07-06,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27701,2024-07-06,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27702,2024-07-06,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27703,2024-07-06,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27704,2024-07-06,Mid-American,0,19379,0.0,12,0.0
27705,2024-07-06,Mountain West,0,19379,0.0,12,0.0
27706,2024-07-06,Pac-12,0,19379,0.0,2,0.0
27707,2024-07-06,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27708,2024-07-06,Sun Belt,0,19379,0.0,14,0.0
27709,2024-07-07,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27710,2024-07-07,American Athletic,0,19379,0.0,14,0.0
27711,2024-07-07,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27712,2024-07-07,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27713,2024-07-07,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27714,2024-07-07,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27715,2024-07-07,Mid-American,0,19379,0.0,12,0.0
27716,2024-07-07,Mountain West,0,19379,0.0,12,0.0
27717,2024-07-07,Pac-12,0,19379,0.0,2,0.0
27718,2024-07-07,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27719,2024-07-07,Sun Belt,0,19379,0.0,14,0.0
27720,2024-07-08,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27721,2024-07-08,American Athletic,0,19379,0.0,14,0.0
27722,2024-07-08,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27723,2024-07-08,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27724,2024-07-08,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27725,2024-07-08,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27726,2024-07-08,Mid-American,0,19379,0.0,12,0.0
27727,2024-07-08,Mountain West,0,19379,0.0,12,0.0
27728,2024-07-08,Pac-12,0,19379,0.0,2,0.0
27729,2024-07-08,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27730,2024-07-08,Sun Belt,0,19379,0.0,14,0.0
27731,2024-07-09,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27732,2024-07-09,American Athletic,0,19379,0.0,14,0.0
27733,2024-07-09,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27734,2024-07-09,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27735,2024-07-09,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27736,2024-07-09,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27737,2024-07-09,Mid-American,0,19379,0.0,12,0.0
27738,2024-07-09,Mountain West,0,19379,0.0,12,0.0
27739,2024-07-09,Pac-12,0,19379,0.0,2,0.0
27740,2024-07-09,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27741,2024-07-09,Sun Belt,0,19379,0.0,14,0.0
27742,2024-07-10,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27743,2024-07-10,American Athletic,0,19379,0.0,14,0.0
27744,2024-07-10,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27745,2024-07-10,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27746,2024-07-10,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27747,2024-07-10,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27748,2024-07-10,Mid-American,0,19379,0.0,12,0.0
27749,2024-07-10,Mountain West,0,19379,0.0,12,0.0
27750,2024-07-10,Pac-12,0,19379,0.0,2,0.0
27751,2024-07-10,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27752,2024-07-10,Sun Belt,0,19379,0.0,14,0.0
27753,2024-07-11,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27754,2024-07-11,American Athletic,0,19379,0.0,14,0.0
27755,2024-07-11,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27756,2024-07-11,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27757,2024-07-11,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27758,2024-07-11,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27759,2024-07-11,Mid-American,0,19379,0.0,12,0.0
27760,2024-07-11,Mountain West,0,19379,0.0,12,0.0
27761,2024-07-11,Pac-12,0,19379,0.0,2,0.0
27762,2024-07-11,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27763,2024-07-11,Sun Belt,0,19379,0.0,14,0.0
27764,2024-07-12,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27765,2024-07-12,American Athletic,0,19379,0.0,14,0.0
27766,2024-07-12,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27767,2024-07-12,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27768,2024-07-12,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27769,2024-07-12,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27770,2024-07-12,Mid-American,0,19379,0.0,12,0.0
27771,2024-07-12,Mountain West,0,19379,0.0,12,0.0
27772,2024-07-12,Pac-12,0,19379,0.0,2,0.0
27773,2024-07-12,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27774,2024-07-12,Sun Belt,0,19379,0.0,14,0.0
27775,2024-07-13,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27776,2024-07-13,American Athletic,0,19379,0.0,14,0.0
27777,2024-07-13,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27778,2024-07-13,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27779,2024-07-13,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27780,2024-07-13,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27781,2024-07-13,Mid-American,0,19379,0.0,12,0.0
27782,2024-07-13,Mountain West,0,19379,0.0,12,0.0
27783,2024-07-13,Pac-12,0,19379,0.0,2,0.0
27784,2024-07-13,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27785,2024-07-13,Sun Belt,0,19379,0.0,14,0.0
27786,2024-07-14,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27787,2024-07-14,American Athletic,0,19379,0.0,14,0.0
27788,2024-07-14,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27789,2024-07-14,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27790,2024-07-14,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27791,2024-07-14,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27792,2024-07-14,Mid-American,0,19379,0.0,12,0.0
27793,2024-07-14,Mountain West,0,19379,0.0,12,0.0
27794,2024-07-14,Pac-12,0,19379,0.0,2,0.0
27795,2024-07-14,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27796,2024-07-14,Sun Belt,0,19379,0.0,14,0.0
27797,2024-07-15,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27798,2024-07-15,American Athletic,0,19379,0.0,14,0.0
27799,2024-07-15,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27800,2024-07-15,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27801,2024-07-15,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27802,2024-07-15,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27803,2024-07-15,Mid-American,0,19379,0.0,12,0.0
27804,2024-07-15,Mountain West,0,19379,0.0,12,0.0
27805,2024-07-15,Pac-12,0,19379,0.0,2,0.0
27806,2024-07-15,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27807,2024-07-15,Sun Belt,0,19379,0.0,14,0.0
27808,2024-07-16,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27809,2024-07-16,American Athletic,0,19379,0.0,14,0.0
27810,2024-07-16,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27811,2024-07-16,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27812,2024-07-16,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27813,2024-07-16,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27814,2024-07-16,Mid-American,0,19379,0.0,12,0.0
27815,2024-07-16,Mountain West,0,19379,0.0,12,0.0
27816,2024-07-16,Pac-12,0,19379,0.0,2,0.0
27817,2024-07-16,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27818,2024-07-16,Sun Belt,0,19379,0.0,14,0.0
27819,2024-07-17,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27820,2024-07-17,American Athletic,0,19379,0.0,14,0.0
27821,2024-07-17,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27822,2024-07-17,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27823,2024-07-17,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27824,2024-07-17,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27825,2024-07-17,Mid-American,0,19379,0.0,12,0.0
27826,2024-07-17,Mountain West,0,19379,0.0,12,0.0
27827,2024-07-17,Pac-12,0,19379,0.0,2,0.0
27828,2024-07-17,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27829,2024-07-17,Sun Belt,0,19379,0.0,14,0.0
27830,2024-07-18,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27831,2024-07-18,American Athletic,0,19379,0.0,14,0.0
27832,2024-07-18,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27833,2024-07-18,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27834,2024-07-18,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27835,2024-07-18,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27836,2024-07-18,Mid-American,0,19379,0.0,12,0.0
27837,2024-07-18,Mountain West,0,19379,0.0,12,0.0
27838,2024-07-18,Pac-12,0,19379,0.0,2,0.0
27839,2024-07-18,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27840,2024-07-18,Sun Belt,0,19379,0.0,14,0.0
27841,2024-07-19,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27842,2024-07-19,American Athletic,0,19379,0.0,14,0.0
27843,2024-07-19,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27844,2024-07-19,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27845,2024-07-19,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27846,2024-07-19,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27847,2024-07-19,Mid-American,0,19379,0.0,12,0.0
27848,2024-07-19,Mountain West,0,19379,0.0,12,0.0
27849,2024-07-19,Pac-12,0,19379,0.0,2,0.0
27850,2024-07-19,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27851,2024-07-19,Sun Belt,0,19379,0.0,14,0.0
27852,2024-07-20,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27853,2024-07-20,American Athletic,0,19379,0.0,14,0.0
27854,2024-07-20,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27855,2024-07-20,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27856,2024-07-20,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27857,2024-07-20,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27858,2024-07-20,Mid-American,0,19379,0.0,12,0.0
27859,2024-07-20,Mountain West,0,19379,0.0,12,0.0
27860,2024-07-20,Pac-12,0,19379,0.0,2,0.0
27861,2024-07-20,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27862,2024-07-20,Sun Belt,0,19379,0.0,14,0.0
27863,2024-07-21,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27864,2024-07-21,American Athletic,0,19379,0.0,14,0.0
27865,2024-07-21,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27866,2024-07-21,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27867,2024-07-21,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27868,2024-07-21,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27869,2024-07-21,Mid-American,0,19379,0.0,12,0.0
27870,2024-07-21,Mountain West,0,19379,0.0,12,0.0
27871,2024-07-21,Pac-12,0,19379,0.0,2,0.0
27872,2024-07-21,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27873,2024-07-21,Sun Belt,0,19379,0.0,14,0.0
27874,2024-07-22,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27875,2024-07-22,American Athletic,0,19379,0.0,14,0.0
27876,2024-07-22,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27877,2024-07-22,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27878,2024-07-22,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27879,2024-07-22,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27880,2024-07-22,Mid-American,0,19379,0.0,12,0.0
27881,2024-07-22,Mountain West,0,19379,0.0,12,0.0
27882,2024-07-22,Pac-12,0,19379,0.0,2,0.0
27883,2024-07-22,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27884,2024-07-22,Sun Belt,0,19379,0.0,14,0.0
27885,2024-07-23,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27886,2024-07-23,American Athletic,0,19379,0.0,14,0.0
27887,2024-07-23,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27888,2024-07-23,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27889,2024-07-23,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27890,2024-07-23,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27891,2024-07-23,Mid-American,0,19379,0.0,12,0.0
27892,2024-07-23,Mountain West,0,19379,0.0,12,0.0
27893,2024-07-23,Pac-12,0,19379,0.0,2,0.0
27894,2024-07-23,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27895,2024-07-23,Sun Belt,0,19379,0.0,14,0.0
27896,2024-07-24,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27897,2024-07-24,American Athletic,0,19379,0.0,14,0.0
27898,2024-07-24,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27899,2024-07-24,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27900,2024-07-24,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27901,2024-07-24,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27902,2024-07-24,Mid-American,0,19379,0.0,12,0.0
27903,2024-07-24,Mountain West,0,19379,0.0,12,0.0
27904,2024-07-24,Pac-12,0,19379,0.0,2,0.0
27905,2024-07-24,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27906,2024-07-24,Sun Belt,0,19379,0.0,14,0.0
27907,2024-07-25,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27908,2024-07-25,American Athletic,0,19379,0.0,14,0.0
27909,2024-07-25,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27910,2024-07-25,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27911,2024-07-25,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27912,2024-07-25,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27913,2024-07-25,Mid-American,0,19379,0.0,12,0.0
27914,2024-07-25,Mountain West,0,19379,0.0,12,0.0
27915,2024-07-25,Pac-12,0,19379,0.0,2,0.0
27916,2024-07-25,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27917,2024-07-25,Sun Belt,0,19379,0.0,14,0.0
27918,2024-07-26,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27919,2024-07-26,American Athletic,0,19379,0.0,14,0.0
27920,2024-07-26,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27921,2024-07-26,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27922,2024-07-26,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27923,2024-07-26,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27924,2024-07-26,Mid-American,0,19379,0.0,12,0.0
27925,2024-07-26,Mountain West,0,19379,0.0,12,0.0
27926,2024-07-26,Pac-12,0,19379,0.0,2,0.0
27927,2024-07-26,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27928,2024-07-26,Sun Belt,0,19379,0.0,14,0.0
27929,2024-07-27,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27930,2024-07-27,American Athletic,0,19379,0.0,14,0.0
27931,2024-07-27,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27932,2024-07-27,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27933,2024-07-27,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27934,2024-07-27,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27935,2024-07-27,Mid-American,0,19379,0.0,12,0.0
27936,2024-07-27,Mountain West,0,19379,0.0,12,0.0
27937,2024-07-27,Pac-12,0,19379,0.0,2,0.0
27938,2024-07-27,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27939,2024-07-27,Sun Belt,0,19379,0.0,14,0.0
27940,2024-07-28,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27941,2024-07-28,American Athletic,0,19379,0.0,14,0.0
27942,2024-07-28,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27943,2024-07-28,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27944,2024-07-28,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27945,2024-07-28,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27946,2024-07-28,Mid-American,0,19379,0.0,12,0.0
27947,2024-07-28,Mountain West,0,19379,0.0,12,0.0
27948,2024-07-28,Pac-12,0,19379,0.0,2,0.0
27949,2024-07-28,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27950,2024-07-28,Sun Belt,0,19379,0.0,14,0.0
27951,2024-07-29,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27952,2024-07-29,American Athletic,0,19379,0.0,14,0.0
27953,2024-07-29,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27954,2024-07-29,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27955,2024-07-29,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27956,2024-07-29,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27957,2024-07-29,Mid-American,0,19379,0.0,12,0.0
27958,2024-07-29,Mountain West,0,19379,0.0,12,0.0
27959,2024-07-29,Pac-12,0,19379,0.0,2,0.0
27960,2024-07-29,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27961,2024-07-29,Sun Belt,0,19379,0.0,14,0.0
27962,2024-07-30,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27963,2024-07-30,American Athletic,0,19379,0.0,14,0.0
27964,2024-07-30,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27965,2024-07-30,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27966,2024-07-30,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27967,2024-07-30,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27968,2024-07-30,Mid-American,0,19379,0.0,12,0.0
27969,2024-07-30,Mountain West,0,19379,0.0,12,0.0
27970,2024-07-30,Pac-12,0,19379,0.0,2,0.0
27971,2024-07-30,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27972,2024-07-30,Sun Belt,0,19379,0.0,14,0.0
27973,2024-07-31,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27974,2024-07-31,American Athletic,0,19379,0.0,14,0.0
27975,2024-07-31,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27976,2024-07-31,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27977,2024-07-31,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27978,2024-07-31,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27979,2024-07-31,Mid-American,0,19379,0.0,12,0.0
27980,2024-07-31,Mountain West,0,19379,0.0,12,0.0
27981,2024-07-31,Pac-12,0,19379,0.0,2,0.0
27982,2024-07-31,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27983,2024-07-31,Sun Belt,0,19379,0.0,14,0.0
27984,2024-08-01,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27985,2024-08-01,American Athletic,0,19379,0.0,14,0.0
27986,2024-08-01,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27987,2024-08-01,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27988,2024-08-01,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27989,2024-08-01,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27990,2024-08-01,Mid-American,0,19379,0.0,12,0.0
27991,2024-08-01,Mountain West,0,19379,0.0,12,0.0
27992,2024-08-01,Pac-12,0,19379,0.0,2,0.0
27993,2024-08-01,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27994,2024-08-01,Sun Belt,0,19379,0.0,14,0.0
27995,2024-08-02,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27996,2024-08-02,American Athletic,0,19379,0.0,14,0.0
27997,2024-08-02,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27998,2024-08-02,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27999,2024-08-02,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
28000,2024-08-02,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
28001,2024-08-02,Mid-American,0,19379,0.0,12,0.0
28002,2024-08-02,Mountain West,0,19379,0.0,12,0.0
28003,2024-08-02,Pac-12,0,19379,0.0,2,0.0
28004,2024-08-02,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
